FightID,Date,Country,Fighter_Name,DOB,Stance,Weight,Result,Method
7242,14/07/2018,USA,Jennifer Maia,6/10/1988,Orthodox,125,Loss,DEC
7242,14/07/2018,USA,Liz Carmouche,19/02/1984,Orthodox,125,Win,DEC
7318,14/07/2018,USA,Elias Garcia,13/09/1992,Southpaw,125,Loss,SUB
7318,14/07/2018,USA,Mark De La Rosa,31/08/1994,Orthodox,135,Win,SUB
7316,14/07/2018,USA,Jodie Esquibel,7/05/1986,Orthodox,115,Loss,DEC
7316,14/07/2018,USA,Jessica Aguilar,8/05/1982,Orthodox,115,Win,DEC
7247,22/07/2018,Germany,Anthony Smith,26/07/1988,Orthodox,205,Win,KO/TKO
7247,22/07/2018,Germany,Mauricio Rua,25/11/1981,Orthodox,205,Loss,KO/TKO
7267,22/07/2018,Germany,Corey Anderson,22/09/1989,Orthodox,205,Win,DEC
7267,22/07/2018,Germany,Glover Teixeira,28/10/1979,Orthodox,205,Loss,DEC
7314,22/07/2018,Germany,Abu Azaitar,10/03/1986,Orthodox,185,Win,DEC
7314,22/07/2018,Germany,Vitor Miranda,10/03/1979,Orthodox,185,Loss,DEC
7260,22/07/2018,Germany,Stefan Struve,18/02/1988,Orthodox,265,Loss,DEC
7260,22/07/2018,Germany,Marcin Tybura,9/11/1985,Orthodox,249,Win,DEC
7313,22/07/2018,Germany,David Zawada,1/08/1990,Orthodox,170,Loss,DEC
7313,22/07/2018,Germany,Danny Roberts,14/07/1987,Southpaw,170,Win,DEC
7248,22/07/2018,Germany,Marc Diakiese,16/03/1993,Orthodox,155,Loss,DEC
7248,22/07/2018,Germany,Nasrat Haqparast,22/08/1995,Southpaw,155,Win,DEC
7299,22/07/2018,Germany,Damir Hadzovic,8/08/1986,Orthodox,155,Win,DEC
7299,22/07/2018,Germany,Nick Hein,24/04/1984,Southpaw,155,Loss,DEC
7286,22/07/2018,Germany,Bartosz Fabinski,26/04/1986,Orthodox,170,Win,DEC
7286,22/07/2018,Germany,Emil Meek,20/08/1988,Switch,170,Loss,DEC
7360,22/07/2018,Germany,Nad Narimani,14/04/1987,Orthodox,145,Win,DEC
7360,22/07/2018,Germany,Khalid Taha,15/02/1992,Orthodox,145,Loss,DEC
7268,22/07/2018,Germany,Aleksandar Rakic,6/02/1992,Orthodox,205,Win,DEC
7268,22/07/2018,Germany,Justin Ledet,28/09/1988,Orthodox,205,Loss,DEC
7359,22/07/2018,Germany,Manny Bermudez,16/07/1994,Orthodox,135,Win,SUB
7359,22/07/2018,Germany,Davey Grant,18/12/1985,,135,Loss,SUB
7261,22/07/2018,Germany,Darko Stosic,9/02/1992,Orthodox,205,Win,KO/TKO
7261,22/07/2018,Germany,Jeremy Kimball,3/01/1991,Switch,205,Loss,KO/TKO
7315,22/07/2018,Germany,Liu Pingyuan,13/02/1993,Orthodox,135,,
7315,22/07/2018,Germany,Damian Stasiak,20/02/1990,Orthodox,135,,
7281,28/07/2018,Canada,Dustin Poirier,19/01/1989,Southpaw,155,Win,KO/TKO
7281,28/07/2018,Canada,Eddie Alvarez,11/01/1984,Orthodox,155,Loss,KO/TKO
7249,28/07/2018,Canada,Jeremy Stephens,25/05/1986,Orthodox,145,Loss,KO/TKO
7249,28/07/2018,Canada,Jose Aldo,9/09/1986,Orthodox,145,Win,KO/TKO
7262,28/07/2018,Canada,Tecia Torres,16/08/1989,Orthodox,115,Loss,DEC
7262,28/07/2018,Canada,Joanna Jedrzejczyk,18/08/1987,Orthodox,115,Win,DEC
7283,28/07/2018,Canada,Olivier Aubin-Mercier,23/02/1989,Southpaw,155,Loss,DEC
7283,28/07/2018,Canada,Alexander Hernandez,1/10/1992,Orthodox,155,Win,DEC
7255,28/07/2018,Canada,Alex Morono,16/08/1990,Orthodox,170,Loss,DEC
7255,28/07/2018,Canada,Jordan Mein,10/10/1989,Orthodox,170,Win,DEC
7254,28/07/2018,Canada,Austin Arnett,22/10/1991,Orthodox,145,Loss,DEC
7254,28/07/2018,Canada,Hakeem Dawodu,2/07/1991,Orthodox,145,Win,DEC
7257,28/07/2018,Canada,Islam Makhachev,27/10/1991,Orthodox,155,Win,SUB
7257,28/07/2018,Canada,Kajan Johnson,21/04/1984,Orthodox,155,Loss,SUB
7253,28/07/2018,Canada,Ion Cutelaba,14/12/1993,Southpaw,205,Win,KO/TKO
7253,28/07/2018,Canada,Gadzhimurad Antigulov,9/02/1987,Orthodox,205,Loss,KO/TKO
7256,28/07/2018,Canada,Ross Pearson,26/09/1984,Orthodox,155,Loss,DEC
7256,28/07/2018,Canada,John Makdessi,3/05/1985,Orthodox,155,Win,DEC
7250,28/07/2018,Canada,Katlyn Chookagian,28/12/1988,Orthodox,125,Win,DEC
7250,28/07/2018,Canada,Alexis Davis,4/10/1984,Orthodox,125,Loss,DEC
7252,28/07/2018,Canada,Matheus Nicolau,6/01/1993,,125,Loss,KO/TKO
7252,28/07/2018,Canada,Dustin Ortiz,25/12/1988,Orthodox,125,Win,KO/TKO
7251,28/07/2018,Canada,Nina Ansaroff,3/12/1985,Orthodox,115,Win,DEC
7251,28/07/2018,Canada,Randa Markos,10/08/1985,Orthodox,115,Loss,DEC
7358,28/07/2018,Canada,Alvaro Herrera,14/05/1990,,155,Loss,KO/TKO
7358,28/07/2018,Canada,Devin Powell,1/03/1988,Orthodox,155,Win,KO/TKO
7383,15/09/2018,Russia,Aleksei Oleinik,20/06/1977,Orthodox,240,Win,SUB
7383,15/09/2018,Russia,Mark Hunt,23/03/1974,Orthodox,265,Loss,SUB
7400,15/09/2018,Russia,Nikita Krylov,7/03/1992,Orthodox,205,Loss,SUB
7400,15/09/2018,Russia,Jan Blachowicz,24/02/1983,Orthodox,205,Win,SUB
7419,15/09/2018,Russia,Shamil Abdurakhimov,2/09/1981,Orthodox,235,Win,DEC
7419,15/09/2018,Russia,Andrei Arlovski,4/02/1979,Orthodox,240,Loss,DEC
7437,15/09/2018,Russia,Thiago Alves,3/10/1983,Orthodox,170,Loss,DEC
7437,15/09/2018,Russia,Aleksei Kunchenko,2/05/1984,Orthodox,170,Win,DEC
7384,15/09/2018,Russia,CB Dollaway,10/08/1983,Orthodox,185,Loss,KO/TKO
7384,15/09/2018,Russia,Khalid Murtazaliev,15/07/1993,Orthodox,185,Win,KO/TKO
7438,15/09/2018,Russia,Jin Soo Son,1/04/1993,Orthodox,135,Loss,DEC
7438,15/09/2018,Russia,Petr Yan,11/02/1993,Switch,135,Win,DEC
7439,15/09/2018,Russia,Kajan Johnson,21/04/1984,Orthodox,155,Loss,DEC
7439,15/09/2018,Russia,Rustam Khabilov,4/11/1986,Orthodox,155,Win,DEC
7431,15/09/2018,Russia,Desmond Green,11/10/1989,Southpaw,155,Loss,DEC
7431,15/09/2018,Russia,Mairbek Taisumov,8/08/1988,Orthodox,155,Win,DEC
7432,15/09/2018,Russia,Marcin Prachnio,14/07/1988,Orthodox,205,Loss,KO/TKO
7432,15/09/2018,Russia,Magomed Ankalaev,6/02/1992,Orthodox,205,Win,KO/TKO
7401,15/09/2018,Russia,Jordan Johnson,18/11/1988,Orthodox,205,Win,SUB
7401,15/09/2018,Russia,Adam Yandiev,7/08/1988,Orthodox,185,Loss,SUB
7461,15/09/2018,Russia,Stefan Sekulic,12/02/1992,Southpaw,170,Loss,DEC
7461,15/09/2018,Russia,Ramazan Emeev,23/05/1987,Southpaw,170,Win,DEC
7399,15/09/2018,Russia,Terrion Ware,31/03/1986,Orthodox,135,Loss,DEC
7399,15/09/2018,Russia,Merab Dvalishvili,10/01/1991,Orthodox,135,Win,DEC
7408,22/09/2018,Brazil,Eryk Anders,21/04/1987,Southpaw,185,Loss,KO/TKO
7408,22/09/2018,Brazil,Thiago Santos,7/01/1984,Orthodox,185,Win,KO/TKO
7392,22/09/2018,Brazil,Carlo Pedersoli,8/06/1993,Southpaw,170,Loss,KO/TKO
7392,22/09/2018,Brazil,Alex Oliveira,21/02/1988,Orthodox,170,Win,KO/TKO
7391,22/09/2018,Brazil,Rogerio Nogueira,2/06/1976,Southpaw,205,Win,KO/TKO
7391,22/09/2018,Brazil,Sam Alvey,6/05/1986,Southpaw,205,Loss,KO/TKO
7403,22/09/2018,Brazil,Andre Ewell,21/01/1988,Southpaw,135,Win,DEC
7403,22/09/2018,Brazil,Renan Barao,31/01/1987,Orthodox,135,Loss,DEC
7473,22/09/2018,Brazil,Marina Rodriguez,29/04/1987,Orthodox,115,,
7473,22/09/2018,Brazil,Randa Markos,10/08/1985,Orthodox,115,,
7460,22/09/2018,Brazil,Christos Giagos,23/01/1990,Orthodox,155,Loss,SUB
7460,22/09/2018,Brazil,Charles Oliveira,17/10/1989,Orthodox,155,Win,SUB
7393,22/09/2018,Brazil,Evan Dunham,18/12/1981,Southpaw,155,Loss,KO/TKO
7393,22/09/2018,Brazil,Francisco Trinaldo,24/08/1978,Southpaw,155,Win,KO/TKO
7417,22/09/2018,Brazil,Ryan Spann,24/08/1991,Orthodox,205,Win,DEC
7417,22/09/2018,Brazil,Luis Henrique,21/08/1993,Orthodox,243,Loss,DEC
7470,22/09/2018,Brazil,Chase Sherman,16/11/1989,Orthodox,250,Loss,KO/TKO
7470,22/09/2018,Brazil,Augusto Sakai,9/05/1991,Orthodox,265,Win,KO/TKO
7395,22/09/2018,Brazil,Ben Saunders,13/04/1983,Orthodox,170,Loss,SUB
7395,22/09/2018,Brazil,Sergio Moraes,23/07/1982,Orthodox,170,Win,SUB
7472,22/09/2018,Brazil,Gillian Robertson,17/05/1995,,125,Loss,SUB
7472,22/09/2018,Brazil,Mayra Bueno Silva,22/08/1991,Orthodox,135,Win,SUB
7396,22/09/2018,Brazil,Hector Lombard,2/02/1978,Southpaw,185,Loss,DEC
7396,22/09/2018,Brazil,Thales Leites,6/09/1981,Orthodox,185,Win,DEC
7397,22/09/2018,Brazil,Luigi Vendramini,16/01/1996,Orthodox,170,Loss,KO/TKO
7397,22/09/2018,Brazil,Elizeu Zaleski dos Santos,11/12/1986,Orthodox,170,Win,KO/TKO
7398,22/09/2018,Brazil,Alex Chambers,25/10/1978,,115,Loss,SUB
7398,22/09/2018,Brazil,Livinha Souza,11/03/1991,Orthodox,115,Win,SUB
7322,25/08/2018,USA,James Vick,23/02/1987,Orthodox,155,Loss,KO/TKO
7322,25/08/2018,USA,Justin Gaethje,14/11/1988,Orthodox,155,Win,KO/TKO
7327,25/08/2018,USA,Angela Hill,12/01/1985,Orthodox,115,Loss,DEC
7327,25/08/2018,USA,Cortney Casey,5/05/1987,Orthodox,115,Win,DEC
7362,25/08/2018,USA,Andre Fili,25/06/1990,Orthodox,145,Loss,DEC
7362,25/08/2018,USA,Michael Johnson,4/06/1986,Southpaw,145,Win,DEC
7323,25/08/2018,USA,Markus Perez,22/06/1988,Orthodox,185,Loss,DEC
7323,25/08/2018,USA,Andrew Sanchez,8/04/1988,Orthodox,185,Win,DEC
7324,25/08/2018,USA,Tim Williams,3/07/1986,Orthodox,185,Loss,KO/TKO
7324,25/08/2018,USA,Eryk Anders,21/04/1987,Southpaw,185,Win,KO/TKO
7363,25/08/2018,USA,Iuri Alcantara,4/08/1980,Southpaw,135,Loss,KO/TKO
7363,25/08/2018,USA,Cory Sandhagen,20/04/1992,Switch,135,Win,KO/TKO
7328,25/08/2018,USA,Deiveson Figueiredo,18/12/1987,Orthodox,125,Win,KO/TKO
7328,25/08/2018,USA,John Moraga,20/03/1984,Orthodox,125,Loss,KO/TKO
7326,25/08/2018,USA,Luke Sanders,12/12/1985,Southpaw,135,Loss,SUB
7326,25/08/2018,USA,Rani Yahya,12/09/1984,Orthodox,135,Win,SUB
7364,25/08/2018,USA,Kalindra Faria,23/07/1986,Switch,125,Loss,SUB
7364,25/08/2018,USA,Joanne Calderwood,23/12/1985,Orthodox,125,Win,SUB
7325,25/08/2018,USA,Jon Tuck,28/08/1984,Orthodox,155,Loss,DEC
7325,25/08/2018,USA,Drew Dober,19/10/1988,Southpaw,155,Win,DEC
7365,25/08/2018,USA,George Sullivan,13/03/1981,Orthodox,170,Loss,SUB
7365,25/08/2018,USA,Mickey Gall,22/01/1992,Switch,170,Win,SUB
7376,25/08/2018,USA,Bryan Barberena,3/05/1989,Southpaw,170,Win,KO/TKO
7376,25/08/2018,USA,Jake Ellenberger,28/03/1985,Orthodox,170,Loss,KO/TKO
7382,25/08/2018,USA,Warlley Alves,4/01/1991,Orthodox,170,Loss,KO/TKO
7382,25/08/2018,USA,James Krause,4/06/1986,Orthodox,170,Win,KO/TKO
7379,8/09/2018,USA,Darren Till,24/12/1992,Southpaw,170,Loss,SUB
7379,8/09/2018,USA,Tyron Woodley,7/04/1982,Orthodox,170,Win,SUB
7368,8/09/2018,USA,Karolina Kowalkiewicz,15/10/1985,Orthodox,115,Loss,KO/TKO
7368,8/09/2018,USA,Jessica Andrade,25/09/1991,Orthodox,115,Win,KO/TKO
7369,8/09/2018,USA,Brandon Davis,8/05/1990,Orthodox,145,Loss,SUB
7369,8/09/2018,USA,Zabit Magomedsharipov,1/03/1991,Orthodox,145,Win,SUB
7372,8/09/2018,USA,John Dodson,26/09/1984,Orthodox,135,Loss,DEC
7372,8/09/2018,USA,Jimmie Rivera,29/06/1989,Orthodox,135,Win,DEC
7418,8/09/2018,USA,Niko Price,29/09/1989,Orthodox,170,Loss,KO/TKO
7418,8/09/2018,USA,Abdul Razak Alhassan,11/08/1985,Orthodox,170,Win,KO/TKO
7371,8/09/2018,USA,Tatiana Suarez,19/12/1990,,115,Win,KO/TKO
7371,8/09/2018,USA,Carla Esparza,10/10/1987,,115,Loss,KO/TKO
7370,8/09/2018,USA,Cody Stamann,9/11/1989,Orthodox,135,Loss,SUB
7370,8/09/2018,USA,Aljamain Sterling,31/07/1989,Orthodox,135,Win,SUB
7375,8/09/2018,USA,Frank Camacho,18/05/1989,Orthodox,170,Loss,KO/TKO
7375,8/09/2018,USA,Geoff Neal,28/08/1990,Southpaw,170,Win,KO/TKO
7374,8/09/2018,USA,Darren Stewart,30/12/1990,Orthodox,185,Win,KO/TKO
7374,8/09/2018,USA,Charles Byrd,11/10/1983,Orthodox,185,Loss,KO/TKO
7420,8/09/2018,USA,Craig White,1/07/1990,Orthodox,170,Loss,DEC
7420,8/09/2018,USA,Diego Sanchez,31/12/1981,Southpaw,170,Win,DEC
7380,8/09/2018,USA,Alex White,22/10/1988,Southpaw,155,Loss,SUB
7380,8/09/2018,USA,Jim Miller,30/08/1983,Southpaw,155,Win,SUB
7430,8/09/2018,USA,Lucie Pudilova,13/06/1994,Orthodox,135,Loss,DEC
7430,8/09/2018,USA,Irene Aldana,26/03/1988,Orthodox,135,Win,DEC
7373,8/09/2018,USA,Jarred Brooks,2/05/1993,Switch,125,Win,DEC
7373,8/09/2018,USA,Roberto Sanchez,5/03/1986,Orthodox,125,Loss,DEC
7406,6/10/2018,USA,Conor McGregor,14/07/1988,Southpaw,155,Loss,SUB
7406,6/10/2018,USA,Khabib Nurmagomedov,20/09/1988,Orthodox,155,Win,SUB
7447,6/10/2018,USA,Anthony Pettis,27/01/1987,Orthodox,155,Loss,KO/TKO
7447,6/10/2018,USA,Tony Ferguson,12/02/1984,Orthodox,155,Win,KO/TKO
7424,6/10/2018,USA,Dominick Reyes,26/12/1989,Southpaw,205,Win,DEC
7424,6/10/2018,USA,Ovince Saint Preux,8/04/1983,Southpaw,205,Loss,DEC
7433,6/10/2018,USA,Alexander Volkov,24/10/1988,Orthodox,250,Loss,KO/TKO
7433,6/10/2018,USA,Derrick Lewis,7/02/1985,Orthodox,260,Win,KO/TKO
7425,6/10/2018,USA,Felice Herrig,18/09/1984,Orthodox,115,Loss,DEC
7425,6/10/2018,USA,Michelle Waterson,6/01/1986,Orthodox,115,Win,DEC
7423,6/10/2018,USA,Jussier Formiga,14/04/1985,Orthodox,125,Win,DEC
7423,6/10/2018,USA,Sergio Pettis,18/08/1993,Orthodox,125,Loss,DEC
7508,6/10/2018,USA,Jalin Turner,18/05/1995,Southpaw,170,Loss,KO/TKO
7508,6/10/2018,USA,Vicente Luque,27/11/1991,Orthodox,170,Win,KO/TKO
7462,6/10/2018,USA,Tonya Evinger,4/06/1981,Orthodox,135,Loss,KO/TKO
7462,6/10/2018,USA,Aspen Ladd,1/03/1995,Orthodox,135,Win,KO/TKO
7422,6/10/2018,USA,Yana Kunitskaya,11/11/1989,Orthodox,135,Win,DEC
7422,6/10/2018,USA,Lina Lansberg,13/03/1982,Orthodox,135,Loss,DEC
7448,6/10/2018,USA,Alan Patrick,19/07/1983,Southpaw,155,Loss,KO/TKO
7448,6/10/2018,USA,Scott Holtzman,30/09/1983,Orthodox,155,Win,KO/TKO
7440,6/10/2018,USA,Nik Lentz,13/08/1984,Orthodox,155,Win,KO/TKO
7440,6/10/2018,USA,Gray Maynard,9/05/1979,Orthodox,155,Loss,KO/TKO
7421,6/10/2018,USA,Tony Martin,11/12/1989,Orthodox,170,Win,KO/TKO
7421,6/10/2018,USA,Ryan LaFlare,1/10/1983,Southpaw,170,Loss,KO/TKO
7404,27/10/2018,Canada,Anthony Smith,26/07/1988,Orthodox,205,Win,SUB
7404,27/10/2018,Canada,Volkan Oezdemir,19/09/1989,Orthodox,205,Loss,SUB
7441,27/10/2018,Canada,Artem Lobov,11/08/1986,Southpaw,145,Loss,DEC
7441,27/10/2018,Canada,Michael Johnson,4/06/1986,Southpaw,145,Win,DEC
7414,27/10/2018,Canada,Patrick Cummins,16/11/1980,Orthodox,205,Loss,SUB
7414,27/10/2018,Canada,Misha Cirkunov,27/02/1987,Orthodox,205,Win,SUB
7429,27/10/2018,Canada,Jonathan Martinez,20/04/1986,Southpaw,135,Loss,DEC
7429,27/10/2018,Canada,Andre Soukhamthath,23/10/1988,Orthodox,135,Win,DEC
7416,27/10/2018,Canada,Ed Herman,2/10/1980,Orthodox,205,Loss,DEC
7416,27/10/2018,Canada,Gian Villante,18/08/1985,Orthodox,205,Win,DEC
7474,27/10/2018,Canada,Court McGee,12/12/1984,Orthodox,170,Win,DEC
7474,27/10/2018,Canada,Alex Garcia,14/07/1987,Orthodox,170,Loss,DEC
7486,27/10/2018,Canada,Sean Strickland,27/02/1991,Orthodox,170,,
7486,27/10/2018,Canada,Nordine Taleb,10/06/1981,Orthodox,170,,
7415,27/10/2018,Canada,Nasrat Haqparast,22/08/1995,Southpaw,155,Win,DEC
7415,27/10/2018,Canada,Thibault Gouti,27/02/1987,Orthodox,155,Loss,DEC
7487,27/10/2018,Canada,Chris Fishgold,6/06/1992,Orthodox,145,Loss,KO/TKO
7487,27/10/2018,Canada,Calvin Kattar,26/03/1988,Orthodox,145,Win,KO/TKO
7488,27/10/2018,Canada,Talita Bernardo,4/03/1987,Orthodox,135,Win,DEC
7488,27/10/2018,Canada,Sarah Moras,30/04/1988,,135,Loss,DEC
7489,27/10/2018,Canada,Don Madge,12/11/1990,Southpaw,155,Win,KO/TKO
7489,27/10/2018,Canada,Te Edwards,11/09/1990,Orthodox,155,Loss,KO/TKO
7405,27/10/2018,Canada,Marcelo Golm,15/09/1992,Orthodox,249,Loss,DEC
7405,27/10/2018,Canada,Arjan Bhullar,13/05/1986,Orthodox,245,Win,DEC
7443,27/10/2018,Canada,Jessin Ayari,31/05/1992,Orthodox,155,Loss,DEC
7443,27/10/2018,Canada,Stevie Ray,25/03/1990,Southpaw,155,Win,DEC
7527,3/11/2018,USA,Derrick Lewis,7/02/1985,Orthodox,260,Loss,SUB
7527,3/11/2018,USA,Daniel Cormier,20/03/1979,Orthodox,235,Win,SUB
7485,3/11/2018,USA,Jacare Souza,7/12/1979,Orthodox,185,Win,KO/TKO
7485,3/11/2018,USA,Chris Weidman,17/06/1984,Orthodox,185,Loss,KO/TKO
7377,3/11/2018,USA,Jared Cannonier,16/03/1984,Switch,185,Win,KO/TKO
7377,3/11/2018,USA,David Branch,26/09/1981,Orthodox,185,Loss,KO/TKO
7444,3/11/2018,USA,Jack Marshman,19/12/1989,Orthodox,185,Loss,DEC
7444,3/11/2018,USA,Karl Roberson,4/10/1990,Southpaw,185,Win,DEC
7409,3/11/2018,USA,Israel Adesanya,22/07/1989,Switch,185,Win,KO/TKO
7409,3/11/2018,USA,Derek Brunson,4/01/1984,Southpaw,185,Loss,KO/TKO
7505,3/11/2018,USA,Jordan Rinaldi,25/09/1987,Orthodox,145,Win,DEC
7505,3/11/2018,USA,Jason Knight,14/07/1992,Orthodox,145,Loss,DEC
7530,3/11/2018,USA,Roxanne Modafferi,24/09/1982,,125,Loss,DEC
7530,3/11/2018,USA,Sijara Eubanks,27/04/1985,,125,Win,DEC
7463,3/11/2018,USA,Sheymon Moraes,11/10/1990,Orthodox,145,Win,DEC
7463,3/11/2018,USA,Julio Arce,27/10/1989,Southpaw,145,Loss,DEC
7412,3/11/2018,USA,Ben Saunders,13/04/1983,Orthodox,170,Loss,KO/TKO
7412,3/11/2018,USA,Lyman Good,26/05/1985,Orthodox,170,Win,KO/TKO
7435,3/11/2018,USA,Lando Vannata,14/03/1992,Orthodox,155,,
7435,3/11/2018,USA,Matt Frevola,11/06/1990,Orthodox,155,,
7464,3/11/2018,USA,Kurt Holobaugh,8/09/1986,Orthodox,145,Loss,SUB
7464,3/11/2018,USA,Shane Burgos,19/03/1991,Orthodox,145,Win,SUB
7541,3/11/2018,USA,Marcos Rogerio de Lima,25/06/1985,Orthodox,205,Win,DEC
7541,3/11/2018,USA,Adam Wieczorek,5/02/1992,Orthodox,250,Loss,DEC
7410,10/11/2018,USA,Yair Rodriguez,6/10/1992,,145,Win,KO/TKO
7410,10/11/2018,USA,Chan Sung Jung,17/03/1987,Orthodox,145,Loss,KO/TKO
7411,10/11/2018,USA,Mike Perry,15/09/1991,Orthodox,170,Loss,SUB
7411,10/11/2018,USA,Donald Cerrone,29/03/1983,Orthodox,170,Win,SUB
7427,10/11/2018,USA,Germaine de Randamie,24/04/1984,Orthodox,135,Win,DEC
7427,10/11/2018,USA,Raquel Pennington,5/09/1988,Orthodox,135,Loss,DEC
7574,10/11/2018,USA,Eric Shelton,2/02/1991,Orthodox,125,Win,DEC
7574,10/11/2018,USA,Joseph Morales,22/08/1994,Switch,125,Loss,DEC
7426,10/11/2018,USA,Hannah Cifers,26/06/1992,Orthodox,115,Loss,KO/TKO
7426,10/11/2018,USA,Maycee Barber,18/05/1998,Switch,115,Win,KO/TKO
7442,10/11/2018,USA,Luis Pena,5/07/1993,Southpaw,155,Loss,DEC
7442,10/11/2018,USA,Michael Trizano,31/12/1991,Orthodox,155,Win,DEC
7428,10/11/2018,USA,Amanda Cooper,22/10/1991,Switch,115,Loss,DEC
7428,10/11/2018,USA,Ashley Yoder,20/10/1987,Southpaw,115,Win,DEC
7578,10/11/2018,USA,Julian Erosa,31/07/1989,Southpaw,155,Loss,KO/TKO
7578,10/11/2018,USA,Devonte Smith,30/07/1993,Orthodox,155,Win,KO/TKO
7506,10/11/2018,USA,Thiago Moises,23/03/1995,Orthodox,155,Loss,DEC
7506,10/11/2018,USA,Beneil Dariush,6/05/1989,Southpaw,155,Win,DEC
7467,10/11/2018,USA,Bobby Moffett,1/06/1990,Orthodox,145,Win,SUB
7467,10/11/2018,USA,Chas Skelly,11/05/1985,Orthodox,145,Loss,SUB
7528,10/11/2018,USA,John Gunther,24/11/1985,Orthodox,155,Loss,SUB
7528,10/11/2018,USA,Davi Ramos,5/11/1986,Orthodox,155,Win,SUB
7568,10/11/2018,USA,Joby Sanchez,24/06/1991,Orthodox,135,Loss,DEC
7568,10/11/2018,USA,Mark De La Rosa,31/08/1994,Orthodox,135,Win,DEC
7510,8/12/2018,Canada,Brian Ortega,21/02/1991,Switch,145,Loss,KO/TKO
7510,8/12/2018,Canada,Max Holloway,4/12/1991,Orthodox,145,Win,KO/TKO
7545,8/12/2018,Canada,Joanna Jedrzejczyk,18/08/1987,Orthodox,125,Loss,DEC
7545,8/12/2018,Canada,Valentina Shevchenko,7/03/1988,Southpaw,125,Win,DEC
7575,8/12/2018,Canada,Gunnar Nelson,28/07/1988,Switch,170,Win,SUB
7575,8/12/2018,Canada,Alex Oliveira,21/02/1988,Orthodox,170,Loss,SUB
7465,8/12/2018,Canada,Kyle Bochniak,5/02/1987,Orthodox,145,Loss,DEC
7465,8/12/2018,Canada,Hakeem Dawodu,2/07/1991,Orthodox,145,Win,DEC
7511,8/12/2018,Canada,Thiago Santos,7/01/1984,Orthodox,205,Win,KO/TKO
7511,8/12/2018,Canada,Jimi Manuwa,18/02/1980,Orthodox,205,Loss,KO/TKO
7471,8/12/2018,Canada,Nina Ansaroff,3/12/1985,Orthodox,115,Win,DEC
7471,8/12/2018,Canada,Claudia Gadelha,7/12/1988,Orthodox,115,Loss,DEC
7445,8/12/2018,Canada,Gilbert Burns,20/07/1986,Orthodox,155,Win,DEC
7445,8/12/2018,Canada,Olivier Aubin-Mercier,23/02/1989,Southpaw,155,Loss,DEC
7553,8/12/2018,Canada,Jessica Eye,27/07/1986,Orthodox,125,Win,DEC
7553,8/12/2018,Canada,Katlyn Chookagian,28/12/1988,Orthodox,125,Loss,DEC
7466,8/12/2018,Canada,Eryk Anders,21/04/1987,Southpaw,185,Loss,DEC
7466,8/12/2018,Canada,Elias Theodorou,31/05/1988,Orthodox,185,Win,DEC
7509,8/12/2018,Canada,Matthew Lopez,21/01/1987,Southpaw,135,Loss,DEC
7509,8/12/2018,Canada,Brad Katona,19/12/1991,Orthodox,135,Win,DEC
7449,8/12/2018,Canada,Dhiego Lima,31/01/1989,Orthodox,170,Win,KO/TKO
7449,8/12/2018,Canada,Chad Laprise,23/07/1986,Orthodox,170,Loss,KO/TKO
7526,8/12/2018,Canada,Kyle Nelson,20/04/1991,Switch,155,Loss,KO/TKO
7526,8/12/2018,Canada,Diego Ferreira,18/01/1985,Orthodox,155,Win,KO/TKO
7469,8/12/2018,Canada,Aleksandar Rakic,6/02/1992,Orthodox,205,Win,KO/TKO
7469,8/12/2018,Canada,Devin Clark,12/04/1990,Orthodox,205,Loss,KO/TKO
7446,30/11/2018,USA,Bryan Caraway,4/08/1984,Orthodox,135,Loss,KO/TKO
7446,30/11/2018,USA,Pedro Munhoz,7/09/1986,Orthodox,135,Win,KO/TKO
7513,30/11/2018,USA,Kamaru Usman,11/05/1987,Switch,170,Win,DEC
7513,30/11/2018,USA,Rafael Dos Anjos,26/10/1984,Southpaw,170,Loss,DEC
7603,30/11/2018,USA,Justin Frazier,15/06/1989,Southpaw,265,Loss,SUB
7603,30/11/2018,USA,Juan Espino,9/10/1980,,250,Win,SUB
7604,30/11/2018,USA,Macy Chiasson,27/07/1991,,145,Win,SUB
7604,30/11/2018,USA,Pannie Kianzad,8/12/1991,,145,Loss,SUB
7515,30/11/2018,USA,Edmen Shahbazyan,20/11/1997,Orthodox,185,Win,DEC
7515,30/11/2018,USA,Darren Stewart,30/12/1990,Orthodox,185,Loss,DEC
7516,30/11/2018,USA,Antonina Shevchenko,20/11/1984,Southpaw,125,Win,DEC
7516,30/11/2018,USA,Ji Yeon Kim,18/10/1989,Orthodox,125,Loss,DEC
7514,30/11/2018,USA,Kevin Aguilar,7/09/1988,Orthodox,145,Win,DEC
7514,30/11/2018,USA,Rick Glenn,12/04/1989,Southpaw,145,Loss,DEC
7589,30/11/2018,USA,Alex Perez,21/03/1992,Orthodox,125,Loss,KO/TKO
7589,30/11/2018,USA,Joseph Benavidez,31/07/1984,Southpaw,125,Win,KO/TKO
7605,30/11/2018,USA,Michel Batista,20/04/1984,,260,Loss,SUB
7605,30/11/2018,USA,Maurice Greene,5/07/1986,,258,Win,SUB
7606,30/11/2018,USA,Leah Letson,21/08/1992,,145,Win,DEC
7606,30/11/2018,USA,Julija Stoliarenko,8/04/1993,,145,Loss,DEC
7517,30/11/2018,USA,Darrell Horcher,28/07/1987,Southpaw,155,Loss,SUB
